Iteration:Error
0	6.877369138608739
1	2.735854019079675
2	1.7231583409465272
3	1.2697594981598248
4	0.9985139644359291
5	0.8016983696546343
6	0.651103842630286
7	0.5368827529924216
8	0.4516094466752261
9	0.3885647630462787
10	0.34206146069925436
11	0.3075880336402108
12	0.2817207894294234
13	0.2619436972783307
14	0.24645267862788817
15	0.23397769797377838
16	0.22363579027930977
17	0.21481746369352261
18	0.2071030720640097
19	0.20020334092430314
20	0.1939180370638436
21	0.18810765263421977
22	0.1826741533471835
23	0.1775479274556397
24	0.17267893517745764
25	0.16803069133841733
26	0.1635761580425805
27	0.15929492756464947
28	0.15517127994339183
29	0.15119283631695327
30	0.14734962010960662
31	0.143633398955418
32	0.14003722091891435
33	0.13655508590824655
34	0.13318171163935988
35	0.12991236604863063
36	0.12674274661597967
37	0.12366889294420645
38	0.12068712300545825
39	0.11779398629007409
40	0.1149862290656911
41	0.11226076833919084
42	0.10961467209072559
43	0.1070451440407934
44	0.10454951170331431
45	0.1021252168286761
46	0.09976980759212473
47	0.09748093206318434
48	0.09525633262159
49	0.09309384107869509
50	0.09099137433071497
51	0.0889469304188388
52	0.08695858490633741
53	0.08502448750807277
54	0.08314285892606435
55	0.08131198785778138
56	0.07953022815323134
57	0.07779599610352268
58	0.07610776784832257
59	0.07446407689292646
60	0.07286351172793687
61	0.0713047135461616
62	0.06978637405239353
63	0.06830723336244118
64	0.0668660779882386
65	0.06546173890617699
66	0.06409308970594667
67	0.06275904481727808
68	0.061458557812065356
69	0.060190619779312955
70	0.058954257770456986
71	0.05774853331249338
72	0.056572540986504376
73	0.05542540706906106
74	0.05430628823408579
75	0.05321437031274561
76	0.052148867109005966
77	0.051109019268502205
78	0.05009409319845836
79	0.04910338003640953
80	0.04813619466557837
81	0.0471918747747966
82	0.04626977996092226
83	0.0453692908718276
84	0.04448980838802101
85	0.04363075284111361
86	0.04279156326736503
87	0.04197169669463665
88	0.041170627461144
89	0.04038784656447552
90	0.039622861039414536
91	0.03887519336314036
92	0.03814438088650353
93	0.03742997529009482
